0.975,0.025
0.72,0.28
1.,0.
0.03064664,0.96935336
0.965,0.035
0.95,0.05
0.99,0.01
0.67,0.33
0.905,0.095
0.375,0.625
0.,1.
0.515,0.485
0.975,0.025
0.,1.
0.,1.
0.03064664,0.96935336
0.04,0.96
0.145,0.855
0.815,0.185
0.055,0.945
0.955,0.045
6.08158210e-04,9.99391842e-01
0.04,0.96
0.005,0.995
1.,0.
0.,1.
0.895,0.105
1.,0.
0.97,0.03
0.,1.
0.99,0.01
0.,1.
0.2,0.8
0.06,0.94
0.165,0.835
0.03064664,0.96935336
0.21,0.79
0.95,0.05
0.78,0.22
0.,1.
0.895,0.105
0.98,0.02
0.085,0.915
0.93,0.07
0.,1.
0.,1.
0.,1.
0.,1.
0.,1.
0.39,0.61
0.84,0.16
0.03064664,0.96935336
0.53,0.47
0.01,0.99
0.03064664,0.96935336
0.23,0.77
0.91,0.09
0.1,0.9
0.03064664,0.96935336
1.,0.
0.,1.
0.06,0.94
0.,1.
0.915,0.085
0.875,0.125
0.15,0.85
0.03064664,0.96935336
0.01,0.99
0.715,0.285
1.,0.
0.14,0.86
0.57015093,0.42984907
0.98,0.02
0.975,0.025
0.06,0.94
0.625,0.375
0.075,0.925
0.03064664,0.96935336
0.005,0.995
0.,1.
0.,1.
1.,0.
0.72,0.28
1.,0.
0.,1.
0.965,0.035
0.03064664,0.96935336
0.,1.
0.,1.
0.135,0.865
0.975,0.025
0.97,0.03
0.97,0.03
0.99,0.01
0.6,0.4
0.31,0.69
0.98,0.02
0.745,0.255
0.925,0.075
1.,0.
0.,1.
0.515,0.485
0.995,0.005
0.005,0.995
0.615,0.385
0.76,0.24
0.015,0.985
1.,0.
0.745,0.255
0.865,0.135
0.63,0.37
0.99,0.01
0.,1.
0.97,0.03
0.885,0.115
0.81,0.19
0.375,0.625
0.03064664,0.96935336
0.,1.
0.96,0.04
0.,1.
0.895,0.105
0.,1.
0.,1.
0.04,0.96
0.725,0.275
0.985,0.015
0.995,0.005
0.94,0.06
0.,1.
0.92,0.08
0.94,0.06
0.21,0.79
1.,0.
0.1,0.9
0.,1.
0.,1.
0.52,0.48
0.575,0.425
0.855,0.145
0.63,0.37
0.03064664,0.96935336
0.,1.
0.605,0.395
0.,1.
0.825,0.175
0.,1.
0.015,0.985
0.75,0.25
0.,1.
0.,1.
0.95,0.05
0.975,0.025
0.03064664,0.96935336
0.08,0.92
0.,1.
0.03064664,0.96935336
0.,1.
0.795,0.205
0.,1.
0.205,0.795
0.995,0.005
0.01,0.99
0.905,0.095
0.32,0.68
0.,1.
0.075,0.925
0.,1.
0.02025391,0.97974609
0.6,0.4
0.745,0.255
0.84,0.16
0.39,0.61
0.025,0.975
0.26,0.74
1.,0.
1.,0.
0.,1.
0.,1.
0.775,0.225
0.,1.
0.9,0.1
0.985,0.015
0.685,0.315
1.,0.
0.03064664,0.96935336
0.,1.
0.03064664,0.96935336
0.,1.
0.115,0.885
0.,1.
0.925,0.075
0.01,0.99
0.96,0.04
0.97,0.03
0.165,0.835
0.,1.
0.725,0.275
0.03064664,0.96935336
0.81519338,0.18480662
1.,0.
1.,0.
0.,1.
0.975,0.025
0.84,0.16
0.,1.
0.71,0.29
0.875,0.125
0.,1.
0.995,0.005
0.,1.
1.,0.
0.42,0.58
0.485,0.515
0.19,0.81
1.,0.
0.965,0.035
0.04,0.96
0.,1.
0.985,0.015
1.,0.
0.,1.
0.99,0.01
1.,0.
0.86,0.14
0.005,0.995
0.025,0.975
0.955,0.045
0.,1.
0.555,0.445
0.18,0.82
0.,1.
1.,0.
0.775,0.225
0.995,0.005
0.69,0.31
1.,0.
0.,1.
0.,1.
0.995,0.005
0.365,0.635
0.995,0.005
0.035,0.965
0.195,0.805
0.06,0.94
0.,1.
0.99,0.01
0.,1.
0.,1.
0.995,0.005
0.23,0.77
0.03064664,0.96935336
0.99,0.01
0.,1.
0.865,0.135
0.86,0.14
0.03064664,0.96935336
0.925,0.075
0.,1.
0.715,0.285
0.815,0.185
0.115,0.885
0.955,0.045
0.01,0.99
0.185,0.815
0.01,0.99
0.01,0.99
0.975,0.025
0.145,0.855
0.28,0.72
0.745,0.255
1.,0.
0.895,0.105
0.93,0.07
0.62,0.38
0.,1.
0.295,0.705
0.,1.
0.015,0.985
0.03064664,0.96935336
0.03,0.97
0.,1.
0.,1.
0.,1.
1.,0.
0.06,0.94
0.995,0.005
0.99,0.01
0.,1.
0.475,0.525
0.255,0.745
0.89,0.11
0.15,0.85
0.,1.
0.17,0.83
0.,1.
0.84,0.16
0.475,0.525
0.,1.
0.01,0.99
1.,0.
0.15,0.85
0.99,0.01
0.395,0.605
0.975,0.025
0.11,0.89
0.24,0.76
0.775,0.225
0.93,0.07
1.,0.
0.185,0.815
0.85,0.15
0.985,0.015
0.48,0.52
0.,1.
0.805,0.195
1.,0.
0.03,0.97
0.,1.
0.,1.
0.69,0.31
0.995,0.005
0.,1.
0.975,0.025
0.91,0.09
0.,1.
0.03181476,0.96818524
0.915,0.085
0.4909432,0.5090568
0.965,0.035
0.92,0.08
0.,1.
0.965,0.035
0.03,0.97
0.91,0.09
0.025,0.975
0.785,0.215
0.,1.
0.71359229,0.28640771
0.03064664,0.96935336
0.02529584,0.97470416
0.,1.
0.985,0.015
0.035,0.965
0.47,0.53
0.705,0.295
0.47,0.53
0.86,0.14
0.03064664,0.96935336
0.,1.
0.245,0.755
1.,0.
0.,1.
0.,1.
0.07,0.93
0.005,0.995
0.455,0.545
0.075,0.925
0.005,0.995
0.,1.
0.82,0.18
0.98,0.02
0.,1.
0.51,0.49
0.81,0.19
0.985,0.015
0.,1.
0.75,0.25
1.,0.
0.,1.
0.,1.
0.995,0.005
0.96,0.04
0.03064664,0.96935336
0.83,0.17
0.,1.
0.935,0.065
0.,1.
0.3,0.7
0.815,0.185
0.37,0.63
0.03064664,0.96935336
0.045,0.955
0.,1.
0.,1.
0.065,0.935
0.99,0.01
0.,1.
0.765,0.235
0.,1.
0.03064664,0.96935336
0.625,0.375
1.,0.
0.99,0.01
0.,1.
0.965,0.035
0.915,0.085
0.005,0.995
0.,1.
1.,0.
0.,1.
0.97,0.03
0.,1.
1.,0.
0.005,0.995
0.965,0.035
0.005,0.995
0.335,0.665
0.945,0.055
1.,0.
0.03064664,0.96935336
0.,1.
0.03064664,0.96935336
0.04,0.96
0.,1.
0.76,0.24
0.365,0.635
0.51,0.49
0.03064664,0.96935336
0.435,0.565
0.045,0.955
0.955,0.045
0.,1.
0.005,0.995
0.625,0.375
0.,1.
0.,1.
0.07,0.93
0.,1.
0.,1.
0.33,0.67
0.03,0.97
0.94,0.06
0.765,0.235
0.31,0.69
0.99,0.01
0.,1.
0.03,0.97
0.98,0.02
0.,1.
0.025,0.975
0.995,0.005
0.,1.
0.975,0.025
0.995,0.005
0.,1.
0.05,0.95
0.97,0.03
0.96,0.04
0.65,0.35
1.,0.
0.92,0.08
0.02,0.98
0.,1.
1.,0.
0.,1.
0.07,0.93
0.,1.
0.,1.
0.,1.
0.99,0.01
0.,1.
0.,1.
0.,1.
0.,1.
0.8,0.2
0.575,0.425
0.03064664,0.96935336
0.965,0.035
0.03064664,0.96935336
1.,0.
0.,1.
0.965,0.035
0.845,0.155
0.81,0.19
0.98,0.02
0.,1.
0.345,0.655
0.995,0.005
0.99,0.01
0.965,0.035
0.,1.
0.945,0.055
1.,0.
0.535,0.465
0.635,0.365
0.005,0.995
0.01,0.99
0.03064664,0.96935336
0.99,0.01
0.03064664,0.96935336
0.,1.
0.03064664,0.96935336
0.87,0.13
0.,1.
0.87,0.13
0.,1.
0.,1.
0.405,0.595
0.985,0.015
0.945,0.055
0.46993389,0.53006611
0.99,0.01
0.845,0.155
0.95,0.05
0.93833333,0.06166667
0.125,0.875
0.04408755,0.95591245
0.91,0.09
0.,1.
0.015,0.985
0.835,0.165
0.,1.
0.96,0.04
0.,1.
0.96546088,0.03453912
0.905,0.095
0.03064664,0.96935336
0.,1.
0.71,0.29
0.,1.
0.,1.
0.95,0.05
0.66,0.34
0.755,0.245
0.,1.
1.,0.
0.045,0.955
0.985,0.015
0.875,0.125
0.005,0.995
0.,1.
0.685,0.315
0.,1.
0.6359464,0.3640536
0.965,0.035
0.015,0.985
0.27,0.73
0.04,0.96
0.,1.
0.,1.
0.995,0.005
0.64,0.36
0.98,0.02
0.71,0.29
0.03064664,0.96935336
0.,1.
0.,1.
1.,0.
0.03064664,0.96935336
0.79,0.21
0.735,0.265
0.,1.
0.06,0.94
0.995,0.005
0.97,0.03
0.265,0.735
0.995,0.005
1.,0.
0.865,0.135
0.,1.
0.,1.
0.5,0.5
0.,1.
0.91,0.09
0.98,0.02
0.88,0.12
0.,1.
0.72,0.28
0.055,0.945
1.,0.
0.355,0.645
0.,1.
0.01,0.99
0.,1.
0.53014461,0.46985539
0.03064664,0.96935336
0.,1.
0.005,0.995
0.,1.
0.,1.
0.815,0.185
0.71,0.29
0.6,0.4
0.01,0.99
0.945,0.055
0.855,0.145
0.89,0.11
0.,1.
0.995,0.005
0.04,0.96
0.,1.
0.805,0.195
0.,1.
0.915,0.085
0.03064664,0.96935336
0.705,0.295
0.81,0.19
0.995,0.005
0.875,0.125
0.445,0.555
0.03064664,0.96935336
0.99,0.01
0.82,0.18
0.92,0.08
0.985,0.015
0.03,0.97
0.51,0.49
0.,1.
0.97,0.03
0.005,0.995
0.42,0.58
0.915,0.085
1.,0.
0.,1.
0.1,0.9
0.97,0.03
0.03064664,0.96935336
0.695,0.305
0.76,0.24
0.,1.
0.,1.
0.69,0.31
1.,0.
0.,1.
0.,1.
0.97,0.03
0.005,0.995
0.01,0.99
0.95,0.05
0.035,0.965
0.17,0.83
0.46,0.54
1.,0.
0.915,0.085
0.,1.
0.725,0.275
0.005,0.995
0.,1.
0.86,0.14
0.79,0.21
0.77,0.23
0.,1.
0.03064664,0.96935336
0.03064664,0.96935336
0.,1.
0.67,0.33
0.915,0.085
0.98,0.02
0.,1.
0.855,0.145
0.6,0.4
0.,1.
0.65,0.35
0.96,0.04
0.06,0.94
0.03064664,0.96935336
0.99,0.01
0.88,0.12
0.95,0.05
0.,1.
0.005,0.995
0.945,0.055
0.995,0.005
0.,1.
0.04,0.96
0.925,0.075
0.79,0.21
0.93,0.07
0.54,0.46
0.,1.
0.,1.
1.,0.
0.29,0.71
0.,1.
0.475,0.525
0.08,0.92
0.715,0.285
0.,1.
0.,1.
0.03064664,0.96935336
0.95,0.05
0.22,0.78
1.,0.
0.,1.
0.016,0.984
0.005,0.995
0.,1.
0.89,0.11
0.005,0.995
0.505,0.495
0.96,0.04
0.945,0.055
0.71359229,0.28640771
0.765,0.235
0.995,0.005
0.,1.
0.,1.
0.995,0.005
1.,0.
0.965,0.035
0.03064664,0.96935336
0.97,0.03
0.92,0.08
0.03064664,0.96935336
0.015,0.985
0.,1.
0.,1.
0.955,0.045
0.,1.
0.955,0.045
0.,1.
0.,1.
0.,1.
0.095,0.905
0.32,0.68
0.795,0.205
0.,1.
1.,0.
0.955,0.045
0.87,0.13
0.545,0.455
0.2,0.8
1.,0.
0.,1.
0.205,0.795
0.77,0.23
0.185,0.815
0.995,0.005
0.,1.
0.1,0.9
0.4,0.6
0.965,0.035
0.,1.
0.,1.
0.,1.
0.06752322,0.93247678
0.05,0.95
0.925,0.075
0.57,0.43
0.04,0.96
1.,0.
0.03064664,0.96935336
1.,0.
0.,1.
0.005,0.995
0.665,0.335
0.985,0.015
0.865,0.135
0.,1.
0.305,0.695
0.79,0.21
0.,1.
0.,1.
0.695,0.305
0.01,0.99
0.03064664,0.96935336
0.03064664,0.96935336
0.04,0.96
0.965,0.035
0.975,0.025
0.02,0.98
0.64,0.36
0.985,0.015
0.75,0.25
0.,1.
0.835,0.165
0.08092007,0.91907993
0.985,0.015
0.99,0.01
0.885,0.115
0.02,0.98
0.,1.
0.,1.
0.,1.
0.97,0.03
0.99,0.01
0.97,0.03
0.855,0.145
0.6,0.4
0.,1.
0.,1.
0.03064664,0.96935336
0.,1.
0.985,0.015
0.,1.
0.,1.
0.,1.
1.,0.
0.25,0.75
0.065,0.935
0.03064664,0.96935336
0.825,0.175
0.005,0.995
0.,1.
0.,1.
0.,1.
0.03064664,0.96935336
0.475,0.525
0.01,0.99
0.02,0.98
0.465,0.535
0.,1.
0.,1.
0.985,0.015
0.08,0.92
0.,1.
0.,1.
1.,0.
0.945,0.055
0.885,0.115
0.2,0.8
0.01710801,0.98289199
0.83,0.17
0.025,0.975
0.21,0.79
0.98,0.02
0.,1.
0.03064664,0.96935336
0.03,0.97
0.075,0.925
0.,1.
0.,1.
0.94,0.06
0.,1.
1.,0.
0.,1.
0.19,0.81
0.975,0.025
0.735,0.265
0.83,0.17
1.,0.
0.,1.
0.,1.
0.975,0.025
0.,1.
0.22,0.78
0.935,0.065
0.,1.
0.815,0.185
0.,1.
0.,1.
0.005,0.995
0.925,0.075
0.285,0.715
1.,0.
0.82,0.18
0.175,0.825
0.,1.
0.84,0.16
0.,1.
0.84,0.16
0.56,0.44
0.665,0.335
0.065,0.935
0.,1.
0.03064664,0.96935336
0.03064664,0.96935336
0.9,0.1
0.74,0.26
0.,1.
0.76,0.24
0.72,0.28
0.17,0.83
0.005,0.995
0.,1.
0.955,0.045
0.975,0.025
0.085,0.915
0.785,0.215
0.59,0.41
0.055,0.945
0.885,0.115
0.,1.
0.,1.
0.005,0.995
0.03064664,0.96935336
0.,1.
0.03,0.97
0.03064664,0.96935336
0.325,0.675
0.96,0.04
0.905,0.095
0.,1.
0.11,0.89
0.75,0.25
0.245,0.755
0.03064664,0.96935336
1.,0.
0.38,0.62
0.98,0.02
0.08,0.92
0.04,0.96
0.,1.
0.,1.
0.,1.
0.,1.
0.17,0.83
0.92,0.08
1.,0.
1.,0.
0.045,0.955
0.05,0.95
0.,1.
0.005,0.995
0.635,0.365
0.,1.
0.005,0.995
0.,1.
0.,1.
0.97,0.03
0.,1.
0.,1.
0.,1.
0.015,0.985
0.955,0.045
0.03064664,0.96935336
0.825,0.175
1.,0.
0.,1.
0.79,0.21
1.,0.
0.01,0.99
0.975,0.025
0.,1.
0.97,0.03
0.,1.
0.03064664,0.96935336
0.25,0.75
0.1,0.9
0.995,0.005
0.855,0.145
0.675,0.325
0.,1.
0.03064664,0.96935336
0.93,0.07
0.,1.
0.025,0.975
0.01,0.99
0.93,0.07
0.725,0.275
0.745,0.255
0.78,0.22
0.975,0.025
0.045,0.955
0.,1.
0.18,0.82
0.73,0.27
0.005,0.995
0.01,0.99
0.,1.
0.495,0.505
0.995,0.005
0.61,0.39
0.005,0.995
0.9,0.1
0.87,0.13
0.035,0.965
0.02,0.98
0.,1.
0.015,0.985
0.675,0.325
0.885,0.115
0.51,0.49
0.03064664,0.96935336
0.985,0.015
0.,1.
0.,1.
0.945,0.055
0.875,0.125
0.04,0.96
0.03,0.97
0.025,0.975
0.03064664,0.96935336
0.535,0.465
0.,1.
0.,1.
0.,1.
1.,0.
0.065,0.935
0.215,0.785
0.975,0.025
1.,0.
0.03064664,0.96935336
1.,0.
0.995,0.005
0.98,0.02
0.,1.
0.,1.
0.,1.
0.885,0.115
0.,1.
1.,0.
0.88,0.12
0.,1.
0.89,0.11
0.,1.
0.,1.
0.985,0.015
1.,0.
0.,1.
0.7,0.3
0.99,0.01
0.,1.
0.97,0.03
0.95,0.05
0.79,0.21
0.,1.
0.,1.
0.075,0.925
0.03064664,0.96935336
0.955,0.045
0.815,0.185
0.,1.
0.,1.
0.31,0.69
0.96,0.04
0.995,0.005
0.97,0.03
0.255,0.745
0.985,0.015
0.03064664,0.96935336
1.,0.
0.,1.
0.975,0.025
0.03064664,0.96935336
0.165,0.835
0.,1.
0.995,0.005
1.,0.
0.02103493,0.97896507
0.995,0.005
0.,1.
0.,1.
0.03064664,0.96935336
0.,1.
0.65,0.35
0.,1.
0.22,0.78
0.905,0.095
0.,1.
0.7,0.3
0.93,0.07
0.62,0.38
0.995,0.005
0.06,0.94
0.,1.
0.59,0.41
0.,1.
0.175,0.825
0.995,0.005
0.955,0.045
0.,1.
0.03064664,0.96935336
0.6,0.4
0.815,0.185
0.,1.
0.81,0.19
0.63374696,0.36625304
0.02205296,0.97794704
0.7735,0.2265
0.98,0.02
0.,1.
0.,1.
0.,1.
0.,1.
0.,1.
0.,1.
0.695,0.305
0.45,0.55
0.005,0.995
0.03064664,0.96935336
0.,1.
0.88,0.12
0.03064664,0.96935336
0.005,0.995
0.215,0.785
0.,1.
0.555,0.445
0.005,0.995
0.,1.
0.975,0.025
0.945,0.055
0.,1.
0.035,0.965
0.,1.
0.,1.
0.,1.
0.03064664,0.96935336
0.985,0.015
0.,1.
0.,1.
0.,1.
0.17,0.83
0.08,0.92
0.,1.
0.785,0.215
1.,0.
0.35,0.65
0.87,0.13
0.,1.
0.95,0.05
0.005,0.995
0.,1.
0.,1.
0.265,0.735
0.03064664,0.96935336
0.93,0.07
0.,1.
0.05,0.95
0.055,0.945
0.,1.
0.,1.
0.99,0.01
0.4,0.6
0.,1.
0.62,0.38
0.14,0.86
0.13,0.87
0.,1.
0.8,0.2
0.505,0.495
0.12,0.88
0.,1.
0.125,0.875
0.065,0.935
1.,0.
0.835,0.165
0.245,0.755
0.,1.
0.,1.
0.04,0.96
0.03064664,0.96935336
1.,0.
0.64,0.36
0.,1.
0.97,0.03
0.03064664,0.96935336
0.14,0.86
0.,1.
0.845,0.155
0.885,0.115
0.005,0.995
0.445,0.555
1.,0.
0.,1.
0.,1.
0.01,0.99
0.,1.
0.995,0.005
0.,1.
0.975,0.025
0.85069643,0.14930357
0.87,0.13
0.995,0.005
1.,0.
0.03064664,0.96935336
1.,0.
1.70068027e-04,9.99829932e-01
0.,1.
0.,1.
0.935,0.065
0.03064664,0.96935336
0.195,0.805
1.,0.
0.54,0.46
0.185,0.815
0.005,0.995
0.85,0.15
0.995,0.005
1.,0.
0.03064664,0.96935336
0.865,0.135
1.,0.
0.03064664,0.96935336
0.03064664,0.96935336
0.985,0.015
0.88,0.12
0.025,0.975
1.,0.
0.,1.
0.,1.
0.01,0.99
1.,0.
0.005,0.995
0.46721162,0.53278838
0.,1.
0.995,0.005
0.,1.
0.105,0.895
0.,1.
1.,0.
0.,1.
0.01,0.99
0.965,0.035
1.,0.
0.005,0.995
0.23,0.77
0.02,0.98
0.,1.
0.665,0.335
0.,1.
0.,1.
0.955,0.045
0.945,0.055
0.,1.
0.,1.
0.,1.
0.445,0.555
0.135,0.865
0.,1.
0.,1.
0.,1.
0.935,0.065
0.235,0.765
0.985,0.015
0.7,0.3
0.665,0.335
0.305,0.695
0.,1.
0.075,0.925
0.,1.
0.,1.
0.96,0.04
0.98,0.02
0.95,0.05
0.98,0.02
0.005,0.995
0.,1.
0.005,0.995
0.92,0.08
0.675,0.325
0.48,0.52
0.,1.
0.,1.
0.49,0.51
0.255,0.745
0.01,0.99
0.945,0.055
0.,1.
0.905,0.095
0.,1.
0.12,0.88
0.805,0.195
0.95,0.05
0.,1.
0.,1.
0.03064664,0.96935336
0.915,0.085
0.03064664,0.96935336
0.27,0.73
0.,1.
0.955,0.045
0.99,0.01
0.985,0.015
0.,1.
1.,0.
0.915,0.085
0.97,0.03
0.995,0.005
0.035,0.965
0.005,0.995
0.,1.
0.89,0.11
0.12,0.88
0.74,0.26
0.525,0.475
0.03064664,0.96935336
0.04,0.96
0.,1.
0.995,0.005
0.675,0.325
0.03064664,0.96935336
0.665,0.335
0.185,0.815
0.94,0.06
0.,1.
0.27,0.73
0.01,0.99
0.,1.
0.49,0.51
0.985,0.015
0.685,0.315
0.925,0.075
0.,1.
0.015,0.985
0.955,0.045
0.075,0.925
0.99,0.01
0.035,0.965
0.095,0.905
0.92,0.08
0.96,0.04
0.,1.
0.99,0.01
0.,1.
0.04,0.96
0.,1.
0.98,0.02
0.,1.
0.,1.
1.,0.
0.,1.
0.,1.
1.,0.
0.15014368,0.84985632
0.045,0.955
0.34208091,0.65791909
0.045,0.955
0.,1.
0.025,0.975
0.935,0.065
0.,1.
0.,1.
0.,1.
0.,1.
0.,1.
0.,1.
0.,1.
0.335,0.665
0.735,0.265
0.495,0.505
0.,1.
0.995,0.005
0.92,0.08
0.88,0.12
0.965,0.035
0.985,0.015
0.89,0.11
0.03064664,0.96935336
0.025,0.975
1.,0.
0.,1.
0.,1.
0.605,0.395
0.,1.
0.,1.
0.21,0.79
0.375,0.625
0.,1.
0.675,0.325
0.015,0.985
0.03,0.97
0.,1.
0.635,0.365
0.015,0.985
0.555,0.445
0.03064664,0.96935336
0.01,0.99
0.705,0.295
0.485,0.515
0.345,0.655
0.825,0.175
0.,1.
0.,1.
1.,0.
0.415,0.585
0.965,0.035
0.085,0.915
0.03064664,0.96935336
1.,0.
0.,1.
0.,1.
0.04,0.96
0.03064664,0.96935336
0.71,0.29
0.735,0.265
0.28,0.72
0.875,0.125
0.,1.
0.,1.
0.,1.
0.03064664,0.96935336
0.895,0.105
0.98,0.02
0.,1.
0.205,0.795
0.,1.
0.12,0.88
1.,0.
0.12,0.88
1.,0.
0.95,0.05
0.,1.
0.03064664,0.96935336
0.,1.
0.10165648,0.89834352
0.005,0.995
0.22,0.78
0.005,0.995
0.78,0.22
0.535,0.465
0.,1.
0.,1.
0.9,0.1
0.,1.
0.305,0.695
0.,1.
0.,1.
0.69,0.31
0.995,0.005
0.93,0.07
0.,1.
0.,1.
0.98,0.02
0.3,0.7
0.985,0.015
0.04683771,0.95316229
0.99,0.01
0.01,0.99
1.,0.
0.96,0.04
1.,0.
0.64,0.36
0.01,0.99
0.205,0.795
0.03064664,0.96935336
0.03,0.97
0.02,0.98
0.195,0.805
0.835,0.165
0.985,0.015
0.03064664,0.96935336
0.80015665,0.19984335
0.06,0.94
0.03064664,0.96935336
0.03064664,0.96935336
0.955,0.045
0.665,0.335
0.935,0.065
0.,1.
0.885,0.115
0.415,0.585
0.38,0.62
0.22,0.78
0.04,0.96
0.,1.
0.415,0.585
0.,1.
0.265,0.735
0.005,0.995
0.675,0.325
0.975,0.025
0.175,0.825
0.12,0.88
0.995,0.005
0.,1.
0.935,0.065
0.965,0.035
0.915,0.085
0.03064664,0.96935336
0.,1.
0.,1.
0.72,0.28
0.815,0.185
0.,1.
0.,1.
0.685,0.315
0.005,0.995
0.34,0.66
0.985,0.015
0.07,0.93
0.,1.
1.,0.
1.,0.
0.91847203,0.08152797
0.03064664,0.96935336
0.,1.
0.775,0.225
0.03064664,0.96935336
0.07,0.93
0.,1.
0.,1.
0.005,0.995
0.03064664,0.96935336
0.03064664,0.96935336
0.91,0.09
0.95,0.05
0.,1.
0.08,0.92
0.005,0.995
0.,1.
0.,1.
0.,1.
0.,1.
0.,1.
0.74,0.26
0.03064664,0.96935336
0.005,0.995
0.285,0.715
1.,0.
0.9,0.1
0.86,0.14
0.,1.
0.005,0.995
0.03064664,0.96935336
0.85,0.15
0.,1.
0.,1.
0.,1.
0.01198399,0.98801601
0.035,0.965
0.72,0.28
0.27,0.73
0.19,0.81
0.,1.
0.,1.
0.01,0.99
0.,1.
0.,1.
0.,1.
0.31,0.69
0.,1.
0.,1.
0.855,0.145
0.,1.
0.995,0.005
0.,1.
0.1,0.9
0.,1.
0.965,0.035
0.955,0.045
0.03064664,0.96935336
0.555,0.445
0.,1.
0.,1.
0.03064664,0.96935336
0.,1.
0.94,0.06
0.15,0.85
0.395,0.605
0.,1.
0.02,0.98
0.045,0.955
0.765,0.235
0.015,0.985
0.945,0.055
0.03064664,0.96935336
0.99,0.01
0.97,0.03
0.785,0.215
0.,1.
0.,1.
0.,1.
0.03064664,0.96935336
1.,0.
0.745,0.255
0.055,0.945
0.005,0.995
0.,1.
0.99,0.01
0.,1.
0.745,0.255
0.115,0.885
0.94,0.06
0.005,0.995
0.26,0.74
1.,0.
0.5,0.5
0.045,0.955
0.76,0.24
0.,1.
0.04,0.96
0.815,0.185
0.94,0.06
0.995,0.005
0.99,0.01
0.015,0.985
0.,1.
0.73,0.27
0.055,0.945
0.97,0.03
0.84,0.16
0.85,0.15
0.095,0.905
0.76,0.24
0.,1.
0.83,0.17
0.985,0.015
0.025,0.975
0.97,0.03
0.14,0.86
0.975,0.025
0.635,0.365
0.815,0.185
0.99,0.01
0.09075117,0.90924883
0.995,0.005
0.955,0.045
0.545,0.455
0.,1.
0.,1.
0.47,0.53
0.92,0.08
0.135,0.865
0.,1.
0.,1.
0.92,0.08
0.02,0.98
0.945,0.055
0.03064664,0.96935336
0.02,0.98
0.,1.
0.03064664,0.96935336
0.795,0.205
0.03064664,0.96935336
0.,1.
0.015,0.985
1.,0.
0.,1.
0.005,0.995
0.03064664,0.96935336
0.,1.
0.025,0.975
1.,0.
0.,1.
0.,1.
0.,1.
0.68,0.32
1.,0.
0.98,0.02
0.,1.
0.015,0.985
0.995,0.005
0.35,0.65
0.,1.
0.18,0.82
0.03064664,0.96935336
0.025,0.975
1.,0.
0.02,0.98
1.,0.
0.,1.
0.885,0.115
0.655,0.345
0.995,0.005
0.83184017,0.16815983
0.,1.
0.03064664,0.96935336
0.995,0.005
0.735,0.265
1.,0.
0.595,0.405
0.,1.
0.,1.
0.07,0.93
0.01,0.99
0.,1.
0.,1.
0.,1.
0.03064664,0.96935336
0.,1.
0.535,0.465
0.775,0.225
0.095,0.905
0.1,0.9
0.995,0.005
1.,0.
0.015,0.985
0.855,0.145
0.555,0.445
0.965,0.035
0.985,0.015
0.075,0.925
0.97,0.03
0.995,0.005
0.87,0.13
0.,1.
0.965,0.035
0.,1.
0.895,0.105
0.88,0.12
1.,0.
0.32,0.68
0.93,0.07
0.,1.
0.,1.
0.955,0.045
0.945,0.055
0.47,0.53
0.745,0.255
0.7,0.3
0.035,0.965
0.03064664,0.96935336
0.04,0.96
1.,0.
0.01,0.99
0.895,0.105
0.,1.
0.815,0.185
0.,1.
0.,1.
0.99,0.01
1.,0.
0.,1.
0.995,0.005
0.54,0.46
0.03064664,0.96935336
0.8,0.2
0.005,0.995
0.,1.
0.975,0.025
0.97,0.03
0.03064664,0.96935336
0.87,0.13
0.155,0.845
0.71,0.29
0.47,0.53
0.305,0.695
0.885,0.115
0.03064664,0.96935336
0.,1.
0.98,0.02
0.05,0.95
0.955,0.045
0.,1.
0.,1.
0.775,0.225
0.03064664,0.96935336
0.775,0.225
0.755,0.245
0.39,0.61
0.65,0.35
0.,1.
0.04,0.96
0.99,0.01
0.8,0.2
0.,1.
1.,0.
0.,1.
0.995,0.005
0.99,0.01
0.,1.
0.03064664,0.96935336
0.98,0.02
0.91,0.09
0.18,0.82
0.1,0.9
0.85,0.15
0.02025391,0.97974609
0.88,0.12
0.405,0.595
0.995,0.005
0.,1.
0.99,0.01
0.985,0.015
0.28,0.72
0.115,0.885
0.865,0.135
0.005,0.995
0.,1.
0.,1.
0.,1.
0.93,0.07
0.59,0.41
0.98,0.02
0.045,0.955
0.085,0.915
0.775,0.225
0.995,0.005
0.96,0.04
0.,1.
0.045,0.955
0.,1.
1.,0.
0.775,0.225
0.98,0.02
0.,1.
0.955,0.045
0.985,0.015
0.57,0.43
0.,1.
0.87,0.13
0.715,0.285
1.,0.
1.,0.
0.99,0.01
0.77,0.23
0.,1.
0.,1.
1.,0.
0.,1.
0.03,0.97
0.,1.
0.,1.
1.,0.
0.99,0.01
0.075,0.925
0.,1.
0.,1.
0.03,0.97
0.145,0.855
0.925,0.075
0.,1.
0.,1.
0.485,0.515
1.,0.
1.,0.
0.015,0.985
0.985,0.015
0.965,0.035
0.74,0.26
0.,1.
0.03064664,0.96935336
0.08,0.92
1.,0.
0.,1.
0.945,0.055
0.055,0.945
0.25,0.75
1.,0.
0.03064664,0.96935336
0.925,0.075
1.,0.
0.,1.
0.,1.
0.05,0.95
0.015,0.985
0.975,0.025
0.03064664,0.96935336
